image_id,path,heatmap_path,correct,peak_x,peak_y,num_visible_parts,beak_visible,beak_peak_distance_px,beak_peak_hit,beak_heat_mass,eye_visible,eye_peak_distance_px,eye_peak_hit,eye_heat_mass,head_visible,head_peak_distance_px,head_peak_hit,head_heat_mass,wing_visible,wing_peak_distance_px,wing_peak_hit,wing_heat_mass,body_visible,body_peak_distance_px,body_peak_hit,body_heat_mass,target_peak_distance_px,target_peak_hit
939,data\raw\CUB_200_2011\images\017.Cardinal\Cardinal_0092_17591.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\011_correct_image939_attention_heatmap.npy,True,80.0,16.0,12,True,72.175459097951,False,0.023201586879456292,True,55.70941751625124,False,0.04390960548928739,True,40.554997719146776,False,0.14047862702998096,True,92.50411311936351,False,0.07548925728119746,True,78.29585899650122,False,0.19515417123744083,55.70941751625124,False
11244,data\raw\CUB_200_2011\images\191.Red_headed_Woodpecker\Red_Headed_Woodpecker_0022_183010.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\012_correct_image11244_attention_heatmap.npy,True,144.0,112.0,12,True,63.24810856392103,False,0.047440237564016226,True,44.83880260331327,False,0.024589375052393527,True,18.75636865620791,True,0.14238597503249686,True,25.0179862012507,False,0.04174626249197319,True,5.539881772443903,True,0.1508656938537216,25.0179862012507,False
7652,data\raw\CUB_200_2011\images\131.Vesper_Sparrow\Vesper_Sparrow_0013_109937.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\013_wrong_image7652_attention_heatmap.npy,False,144.0,112.0,13,True,60.94945532500865,False,0.08358778404895184,True,57.40469013392355,False,0.08898893728214588,True,44.932158996766745,False,0.23120609735732275,True,73.04133185473954,False,0.025426206155274786,True,13.861569408281005,True,0.2622213084133801,57.40469013392355,False
3429,data\raw\CUB_200_2011\images\060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0087_44550.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\014_wrong_image3429_attention_heatmap.npy,False,144.0,208.0,13,True,143.0088995272672,False,0.06207509811799659,True,151.76837594176197,False,0.04253017656719215,True,135.8094938654879,False,0.12305937882787404,True,93.6216330556138,False,0.07051650547364727,True,67.09737115565706,False,0.1571206833417166,93.6216330556138,False
6373,data\raw\CUB_200_2011\images\109.American_Redstart\American_Redstart_0087_103371.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\015_wrong_image6373_attention_heatmap.npy,False,112.0,144.0,13,True,71.56642874640733,False,0.05350941550170179,True,66.07672705255902,False,0.06219729374628402,True,57.41691721847054,False,0.09257011139499861,True,24.866708346568803,False,0.031159038604486818,True,12.880626245525665,True,0.21593568946114156,24.866708346568803,False
812,data\raw\CUB_200_2011\images\015.Lazuli_Bunting\Lazuli_Bunting_0045_14954.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\016_wrong_image812_attention_heatmap.npy,False,80.0,112.0,13,True,47.3905207283787,False,0.0363472117564983,True,41.46641042929509,False,0.0363472117564983,True,31.069002677448644,False,0.0873644920294846,True,5.483564822468912,True,0.06659382205273835,True,5.483564822468912,True,0.3060133324061046,5.483564822468912,True
6213,data\raw\CUB_200_2011\images\107.Common_Raven\Common_Raven_0072_102443.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\017_wrong_image6213_attention_heatmap.npy,False,208.0,112.0,13,True,165.33853583212567,False,0.06435787216647862,True,151.5161233811255,False,0.029872064787607826,True,119.78778366947292,False,0.12415969787839112,True,78.76329071619878,False,0.07834702747157345,True,17.673787948384014,True,0.30049430128092963,78.76329071619878,False
9545,data\raw\CUB_200_2011\images\163.Cape_May_Warbler\Cape_May_Warbler_0088_163149.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\018_wrong_image9545_attention_heatmap.npy,False,112.0,176.0,7,True,94.17144528252673,False,0.020917091090004686,True,96.22193723635245,False,0.04257837012381111,True,81.92464972953793,False,0.06964633528913051,False,inf,False,0.0,True,24.130983645420255,False,0.138133885657869,94.17144528252673,False
8449,data\raw\CUB_200_2011\images\144.Common_Tern\Common_Tern_0077_149196.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\019_wrong_image8449_attention_heatmap.npy,False,144.0,176.0,13,True,135.92418069837967,False,0.03002156198956572,True,140.02076040920255,False,0.025789794707439417,True,106.70529614456161,False,0.13095184356567727,True,60.4275815154668,False,0.04226498655449264,True,30.268862407757986,False,0.1908192804409422,60.4275815154668,False
10785,data\raw\CUB_200_2011\images\184.Louisiana_Waterthrush\Louisiana_Waterthrush_0018_177557.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\020_wrong_image10785_attention_heatmap.npy,False,80.0,112.0,13,True,45.36829174456698,False,0.021397986090751043,True,39.38386539152172,False,0.02114082849935172,True,23.288938028498684,True,0.12418613965456804,True,49.47314328129092,False,0.04674383219258846,True,30.28508336788574,False,0.19343689049827614,39.38386539152172,False
9358,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0081_161427.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\021_wrong_image9358_attention_heatmap.npy,False,48.0,112.0,11,True,94.41418828227017,False,0.011166508907113121,True,85.21849583826864,False,0.03806760339299249,True,69.97482282984186,False,0.07517744988346088,True,66.32408969735482,False,0.037109849324370524,True,47.495489365215704,False,0.1299539329936762,66.32408969735482,False
6243,data\raw\CUB_200_2011\images\107.Common_Raven\Common_Raven_0099_102534.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\022_wrong_image6243_attention_heatmap.npy,False,112.0,48.0,14,True,20.07442862062191,True,0.07343015411604908,True,9.25062630912692,True,0.040333643721531934,True,5.471532143741819,True,0.10297379153237197,True,79.50999445213021,False,0.1307170863625929,True,48.90756349595746,False,0.20888282096714336,9.25062630912692,True
3824,data\raw\CUB_200_2011\images\066.Western_Gull\Western_Gull_0122_40866.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\023_wrong_image3824_attention_heatmap.npy,False,176.0,80.0,13,True,97.11361859816508,False,0.03703612865809826,True,82.66225516890633,False,0.032442878686252265,True,56.42704435697285,False,0.06865199894676735,True,37.974833394742575,False,0.018747786515372584,True,36.242240375932695,False,0.13046004760631424,37.974833394742575,False
7977,data\raw\CUB_200_2011\images\136.Barn_Swallow\Barn_Swallow_0065_131555.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\024_wrong_image7977_attention_heatmap.npy,False,48.0,16.0,13,True,67.89743645099225,False,0.026137192421327025,True,58.24395889602583,False,0.04599885143983354,True,49.438215611148465,False,0.06296183348102555,True,75.02969446268989,False,0.0661048049678495,True,70.9835251239502,False,0.15730347979281184,58.24395889602583,False
