image_id,label,class_name,x,y,path
5913,100,101.White_Pelican,-11.533778190612793,2.3937549591064453,data\raw\CUB_200_2011\images\101.White_Pelican\White_Pelican_0054_97528.jpg
5946,101,102.Western_Wood_Pewee,-7.611076354980469,-6.81765079498291,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0041_795048.jpg
5947,101,102.Western_Wood_Pewee,-7.148924350738525,-6.866173267364502,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0003_795050.jpg
5948,101,102.Western_Wood_Pewee,-6.5661139488220215,-4.488501071929932,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0040_795051.jpg
5951,101,102.Western_Wood_Pewee,-6.441727161407471,-6.85618782043457,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0028_795057.jpg
5963,101,102.Western_Wood_Pewee,-6.319363594055176,-6.239121913909912,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0059_98262.jpg
5970,101,102.Western_Wood_Pewee,-5.69615364074707,-7.138008117675781,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0068_98024.jpg
6984,119,120.Fox_Sparrow,8.130085945129395,3.548581600189209,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0122_114776.jpg
6985,119,120.Fox_Sparrow,8.823674201965332,3.2806031703948975,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0053_114780.jpg
6995,119,120.Fox_Sparrow,8.692343711853027,3.0810294151306152,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0035_114866.jpg
7004,119,120.Fox_Sparrow,8.771429061889648,4.015349864959717,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0012_115324.jpg
7008,119,120.Fox_Sparrow,8.871455192565918,2.7143328189849854,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0086_115484.jpg
7022,119,120.Fox_Sparrow,4.376216888427734,-5.28684139251709,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0036_115581.jpg
7687,131,132.White_crowned_Sparrow,-2.933197021484375,7.577873706817627,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0064_126467.jpg
7703,131,132.White_crowned_Sparrow,6.983631610870361,-2.0638086795806885,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0078_127603.jpg
7706,131,132.White_crowned_Sparrow,-1.811755657196045,7.641900062561035,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0001_127115.jpg
7708,131,132.White_crowned_Sparrow,-0.6582694053649902,7.864514350891113,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0010_127651.jpg
7711,131,132.White_crowned_Sparrow,1.3118973970413208,-3.0612800121307373,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0094_128627.jpg
7726,131,132.White_crowned_Sparrow,-2.0127367973327637,7.7879719734191895,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0100_126267.jpg
8179,139,140.Summer_Tanager,-3.5342583656311035,-2.5637497901916504,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0099_139310.jpg
8181,139,140.Summer_Tanager,-3.6299209594726562,-3.0403196811676025,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0063_139743.jpg
8191,139,140.Summer_Tanager,-3.5023884773254395,-1.7522199153900146,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0068_139875.jpg
8193,139,140.Summer_Tanager,-2.8860116004943848,-1.900539517402649,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0006_140137.jpg
8212,139,140.Summer_Tanager,-3.9791321754455566,-1.9139316082000732,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0010_139948.jpg
8217,139,140.Summer_Tanager,-4.3050432205200195,-2.134181022644043,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0030_139210.jpg
8233,140,141.Artic_Tern,-6.574477672576904,1.7101759910583496,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0012_143410.jpg
8245,140,141.Artic_Tern,-9.198552131652832,1.9160336256027222,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0021_143477.jpg
8258,140,141.Artic_Tern,-7.168895721435547,1.5117084980010986,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0073_143486.jpg
8259,140,141.Artic_Tern,-8.215389251708984,0.5802140235900879,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0105_141098.jpg
8264,140,141.Artic_Tern,-7.3551249504089355,1.2120283842086792,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0101_141075.jpg
8265,140,141.Artic_Tern,-9.001110076904297,-0.6146431565284729,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0111_143101.jpg
8358,142,143.Caspian_Tern,-7.661244869232178,0.09314154088497162,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0105_145673.jpg
8371,142,143.Caspian_Tern,-10.262191772460938,2.195906400680542,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0096_145009.jpg
8376,142,143.Caspian_Tern,-7.197218418121338,-0.8908215165138245,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0013_145553.jpg
8377,142,143.Caspian_Tern,-1.039494514465332,-0.8796113729476929,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0045_145554.jpg
8378,142,143.Caspian_Tern,-8.739554405212402,0.9136765003204346,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0078_146824.jpg
8394,142,143.Caspian_Tern,-8.840356826782227,-0.054558031260967255,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0046_145627.jpg
8657,147,148.Green_tailed_Towhee,-0.645778477191925,5.059821605682373,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0096_154945.jpg
8673,147,148.Green_tailed_Towhee,-1.7401896715164185,5.626810073852539,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0060_154820.jpg
8676,147,148.Green_tailed_Towhee,0.5935099124908447,-2.897583246231079,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0027_154823.jpg
8681,147,148.Green_tailed_Towhee,-0.6942213773727417,4.958916664123535,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0058_797399.jpg
8700,147,148.Green_tailed_Towhee,-2.114851713180542,4.76190185546875,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0090_797434.jpg
8702,147,148.Green_tailed_Towhee,0.38675224781036377,6.323517799377441,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0105_797438.jpg
9062,154,155.Warbling_Vireo,-5.988240718841553,7.449128150939941,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0118_158285.jpg
9068,154,155.Warbling_Vireo,-6.798930644989014,6.87516450881958,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0002_158319.jpg
9074,154,155.Warbling_Vireo,-8.463851928710938,6.403315544128418,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0004_158376.jpg
9076,154,155.Warbling_Vireo,-7.066012859344482,7.071862697601318,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0045_158399.jpg
9080,154,155.Warbling_Vireo,-10.431177139282227,-0.5688442587852478,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0132_158420.jpg
9093,154,155.Warbling_Vireo,-7.857519626617432,6.762142181396484,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0061_158494.jpg
9358,159,160.Black_throated_Blue_Warbler,1.4036275148391724,-5.127905368804932,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0081_161427.jpg
9360,159,160.Black_throated_Blue_Warbler,-4.291088581085205,8.56104850769043,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0083_161462.jpg
9376,159,160.Black_throated_Blue_Warbler,0.8877716660499573,-6.358005523681641,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0024_161619.jpg
9400,159,160.Black_throated_Blue_Warbler,-0.28306475281715393,-6.462612628936768,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0037_161707.jpg
9406,159,160.Black_throated_Blue_Warbler,0.3133527338504791,-6.316524982452393,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0063_161213.jpg
9409,159,160.Black_throated_Blue_Warbler,-0.6634321212768555,-6.5988898277282715,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0017_161220.jpg
9831,167,168.Kentucky_Warbler,2.4100475311279297,7.67354679107666,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0059_795905.jpg
9833,167,168.Kentucky_Warbler,1.9923440217971802,7.353881359100342,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0038_795909.jpg
9834,167,168.Kentucky_Warbler,2.045884132385254,8.411322593688965,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0010_795912.jpg
9846,167,168.Kentucky_Warbler,-9.664977073669434,-2.6174583435058594,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0013_165228.jpg
9850,167,168.Kentucky_Warbler,2.124821901321411,7.910388946533203,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0042_165268.jpg
9859,167,168.Kentucky_Warbler,1.75608229637146,9.029030799865723,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0072_165305.jpg
10842,184,185.Bohemian_Waxwing,-4.228067874908447,5.07063627243042,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0010_796672.jpg
10874,184,185.Bohemian_Waxwing,-5.788687705993652,3.624053478240967,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0113_177823.jpg
10890,184,185.Bohemian_Waxwing,-4.867822170257568,4.461828708648682,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0030_177635.jpg
10893,184,185.Bohemian_Waxwing,-5.415599346160889,3.352559804916382,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0028_796647.jpg
10896,184,185.Bohemian_Waxwing,-4.9499030113220215,3.416961193084717,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0122_796654.jpg
10901,184,185.Bohemian_Waxwing,-5.87959623336792,4.482729911804199,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0114_177621.jpg
10978,186,187.American_Three_toed_Woodpecker,2.299689769744873,2.3211936950683594,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0010_179874.jpg
10980,186,187.American_Three_toed_Woodpecker,4.195038795471191,2.368126630783081,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0013_179833.jpg
10992,186,187.American_Three_toed_Woodpecker,3.322221517562866,1.8328737020492554,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0018_179831.jpg
10999,186,187.American_Three_toed_Woodpecker,3.264664649963379,2.230288028717041,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0006_179838.jpg
11001,186,187.American_Three_toed_Woodpecker,4.05133581161499,1.584836721420288,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0030_796144.jpg
11009,186,187.American_Three_toed_Woodpecker,3.752131938934326,2.7683374881744385,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0046_796153.jpg
11025,187,188.Pileated_Woodpecker,0.8436968326568604,1.535898208618164,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0110_180521.jpg
11034,187,188.Pileated_Woodpecker,0.011373117566108704,1.0530779361724854,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0038_180300.jpg
11037,187,188.Pileated_Woodpecker,0.4166586697101593,1.3471909761428833,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0088_180054.jpg
11056,187,188.Pileated_Woodpecker,-1.992950439453125,1.121347188949585,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0034_180419.jpg
11065,187,188.Pileated_Woodpecker,-1.5970975160598755,1.0976669788360596,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0116_179948.jpg
11067,187,188.Pileated_Woodpecker,-0.630986213684082,0.818794310092926,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0030_180208.jpg
