image_id,label,class_name,x,y,path
5963,101,102.Western_Wood_Pewee,-6.0449628829956055,4.544400691986084,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0059_98262.jpg
5970,101,102.Western_Wood_Pewee,-6.693758964538574,5.504382133483887,data\raw\CUB_200_2011\images\102.Western_Wood_Pewee\Western_Wood_Pewee_0068_98024.jpg
6984,119,120.Fox_Sparrow,-8.990891456604004,-1.257187843322754,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0122_114776.jpg
6985,119,120.Fox_Sparrow,-8.417838096618652,-0.5154441595077515,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0053_114780.jpg
6995,119,120.Fox_Sparrow,-9.024264335632324,-0.755457878112793,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0035_114866.jpg
7004,119,120.Fox_Sparrow,-8.16552448272705,-1.304221749305725,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0012_115324.jpg
7008,119,120.Fox_Sparrow,-9.449333190917969,-0.26851269602775574,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0086_115484.jpg
7022,119,120.Fox_Sparrow,3.272089719772339,0.4409170150756836,data\raw\CUB_200_2011\images\120.Fox_Sparrow\Fox_Sparrow_0036_115581.jpg
7687,131,132.White_crowned_Sparrow,0.8532945513725281,2.132658004760742,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0064_126467.jpg
7703,131,132.White_crowned_Sparrow,-2.0059423446655273,1.4009870290756226,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0078_127603.jpg
7706,131,132.White_crowned_Sparrow,-0.29502803087234497,1.4916425943374634,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0001_127115.jpg
7708,131,132.White_crowned_Sparrow,-1.3714104890823364,1.5553354024887085,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0010_127651.jpg
7711,131,132.White_crowned_Sparrow,-5.613117218017578,7.605004787445068,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0094_128627.jpg
7726,131,132.White_crowned_Sparrow,-0.0876728743314743,1.3714582920074463,data\raw\CUB_200_2011\images\132.White_crowned_Sparrow\White_Crowned_Sparrow_0100_126267.jpg
8179,139,140.Summer_Tanager,-5.789714813232422,-4.627151012420654,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0099_139310.jpg
8181,139,140.Summer_Tanager,-6.3219122886657715,-4.091187953948975,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0063_139743.jpg
8191,139,140.Summer_Tanager,-5.361164093017578,-4.3529815673828125,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0068_139875.jpg
8193,139,140.Summer_Tanager,-5.6766276359558105,-5.721174716949463,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0006_140137.jpg
8212,139,140.Summer_Tanager,-4.709356307983398,-4.601702690124512,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0010_139948.jpg
8217,139,140.Summer_Tanager,-5.184001445770264,-5.467779159545898,data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0030_139210.jpg
8233,140,141.Artic_Tern,2.0253450870513916,-5.009195804595947,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0012_143410.jpg
8245,140,141.Artic_Tern,3.6938107013702393,-6.772561550140381,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0021_143477.jpg
8258,140,141.Artic_Tern,1.6485280990600586,-5.412631988525391,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0073_143486.jpg
8259,140,141.Artic_Tern,2.5440568923950195,-6.574787139892578,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0105_141098.jpg
8264,140,141.Artic_Tern,1.7424166202545166,-5.787283897399902,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0101_141075.jpg
8265,140,141.Artic_Tern,0.892680287361145,-8.406415939331055,data\raw\CUB_200_2011\images\141.Artic_Tern\Artic_Tern_0111_143101.jpg
8358,142,143.Caspian_Tern,1.5356019735336304,-6.756838321685791,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0105_145673.jpg
8371,142,143.Caspian_Tern,4.396324634552002,-7.3687238693237305,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0096_145009.jpg
8376,142,143.Caspian_Tern,-0.20753473043441772,-6.797787189483643,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0013_145553.jpg
8377,142,143.Caspian_Tern,4.1914567947387695,-5.270897388458252,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0045_145554.jpg
8378,142,143.Caspian_Tern,2.373948812484741,-7.533598899841309,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0078_146824.jpg
8394,142,143.Caspian_Tern,1.7334052324295044,-7.818540573120117,data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0046_145627.jpg
8657,147,148.Green_tailed_Towhee,1.7370085716247559,5.20560359954834,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0096_154945.jpg
8673,147,148.Green_tailed_Towhee,0.7180463075637817,4.191335201263428,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0060_154820.jpg
8676,147,148.Green_tailed_Towhee,-5.217094898223877,7.738844394683838,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0027_154823.jpg
8681,147,148.Green_tailed_Towhee,1.9675580263137817,5.183762073516846,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0058_797399.jpg
8700,147,148.Green_tailed_Towhee,1.6124229431152344,3.5345311164855957,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0090_797434.jpg
8702,147,148.Green_tailed_Towhee,0.9338783025741577,5.108648777008057,data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0105_797438.jpg
9062,154,155.Warbling_Vireo,-1.3582080602645874,4.824065208435059,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0118_158285.jpg
9068,154,155.Warbling_Vireo,-4.596036434173584,2.536339521408081,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0002_158319.jpg
9074,154,155.Warbling_Vireo,-2.954965353012085,4.576694965362549,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0004_158376.jpg
9076,154,155.Warbling_Vireo,-1.9721578359603882,4.843774795532227,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0045_158399.jpg
9080,154,155.Warbling_Vireo,-2.654644727706909,7.350449085235596,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0132_158420.jpg
9093,154,155.Warbling_Vireo,-2.9845919609069824,4.256842613220215,data\raw\CUB_200_2011\images\155.Warbling_Vireo\Warbling_Vireo_0061_158494.jpg
9358,159,160.Black_throated_Blue_Warbler,7.954461097717285,-1.3961453437805176,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0081_161427.jpg
9360,159,160.Black_throated_Blue_Warbler,-0.9380660057067871,6.359238147735596,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0083_161462.jpg
9376,159,160.Black_throated_Blue_Warbler,-2.226249933242798,9.25629711151123,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0024_161619.jpg
9400,159,160.Black_throated_Blue_Warbler,-0.8276023864746094,10.26415729522705,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0037_161707.jpg
9406,159,160.Black_throated_Blue_Warbler,-1.416210651397705,9.674796104431152,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0063_161213.jpg
9409,159,160.Black_throated_Blue_Warbler,-0.8766655921936035,10.372308731079102,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0017_161220.jpg
9831,167,168.Kentucky_Warbler,3.464174747467041,8.678731918334961,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0059_795905.jpg
9833,167,168.Kentucky_Warbler,3.4484293460845947,8.538698196411133,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0038_795909.jpg
9834,167,168.Kentucky_Warbler,2.1680355072021484,8.251749992370605,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0010_795912.jpg
9846,167,168.Kentucky_Warbler,3.6073951721191406,6.567788124084473,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0013_165228.jpg
9850,167,168.Kentucky_Warbler,2.621436357498169,8.916187286376953,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0042_165268.jpg
9859,167,168.Kentucky_Warbler,1.6990407705307007,7.967491149902344,data\raw\CUB_200_2011\images\168.Kentucky_Warbler\Kentucky_Warbler_0072_165305.jpg
10842,184,185.Bohemian_Waxwing,1.4193300008773804,-1.3653370141983032,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0010_796672.jpg
10874,184,185.Bohemian_Waxwing,0.542885959148407,-2.8442370891571045,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0113_177823.jpg
10890,184,185.Bohemian_Waxwing,0.6510252952575684,-1.2784267663955688,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0030_177635.jpg
10893,184,185.Bohemian_Waxwing,1.2091264724731445,-2.7828805446624756,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0028_796647.jpg
10896,184,185.Bohemian_Waxwing,0.023823285475373268,-2.1967668533325195,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0122_796654.jpg
10901,184,185.Bohemian_Waxwing,1.3113905191421509,-1.8429805040359497,data\raw\CUB_200_2011\images\185.Bohemian_Waxwing\Bohemian_Waxwing_0114_177621.jpg
10978,186,187.American_Three_toed_Woodpecker,5.49965238571167,5.066472053527832,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0010_179874.jpg
10980,186,187.American_Three_toed_Woodpecker,7.992588043212891,5.69521951675415,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0013_179833.jpg
10992,186,187.American_Three_toed_Woodpecker,7.426750659942627,4.994175434112549,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0018_179831.jpg
10999,186,187.American_Three_toed_Woodpecker,6.966824054718018,5.26424503326416,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0006_179838.jpg
11001,186,187.American_Three_toed_Woodpecker,6.310936450958252,5.931063652038574,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0030_796144.jpg
11009,186,187.American_Three_toed_Woodpecker,7.066292762756348,5.915924549102783,data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0046_796153.jpg
11025,187,188.Pileated_Woodpecker,5.317970275878906,2.5619442462921143,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0110_180521.jpg
11034,187,188.Pileated_Woodpecker,5.458253383636475,1.8518900871276855,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0038_180300.jpg
11037,187,188.Pileated_Woodpecker,5.365684509277344,2.671820878982544,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0088_180054.jpg
11056,187,188.Pileated_Woodpecker,-1.915170431137085,-1.1282292604446411,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0034_180419.jpg
11065,187,188.Pileated_Woodpecker,-2.259977340698242,-1.750076174736023,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0116_179948.jpg
11067,187,188.Pileated_Woodpecker,-2.694706916809082,-2.098871946334839,data\raw\CUB_200_2011\images\188.Pileated_Woodpecker\Pileated_Woodpecker_0030_180208.jpg
